row_id,column,value,confidence,source
235,id,1349,1.0000,baran
237,id,1349,1.0000,baran
239,id,1349,1.0000,baran
240,id,1349,1.0000,baran
241,id,300,1.0000,baran
242,id,1349,1.0000,baran
245,id,1349,1.0000,baran
247,id,16,1.0000,baran
249,id,1349,1.0000,baran
252,id,1349,1.0000,baran
253,id,16,1.0000,baran
255,id,1349,1.0000,baran
256,id,300,1.0000,baran
257,id,1349,1.0000,baran
258,id,1349,1.0000,baran
259,id,1349,1.0000,baran
262,id,1349,1.0000,baran
263,id,1349,1.0000,baran
265,id,1349,1.0000,baran
266,id,300,1.0000,baran
271,id,1349,1.0000,baran
272,id,300,1.0000,baran
274,id,1349,1.0000,baran
276,id,300,1.0000,baran
277,id,1349,1.0000,baran
278,id,1349,1.0000,baran
279,id,300,1.0000,baran
282,id,1349,1.0000,baran
283,id,1349,1.0000,baran
284,id,300,1.0000,baran
285,id,300,1.0000,baran
286,id,1349,1.0000,baran
287,id,1349,1.0000,baran
292,id,300,1.0000,baran
293,id,1349,1.0000,baran
297,id,1349,1.0000,baran
299,id,1349,1.0000,baran
300,id,1349,1.0000,baran
301,id,300,1.0000,baran
302,id,1349,1.0000,baran
305,id,1349,1.0000,baran
306,id,1349,1.0000,baran
307,id,300,1.0000,baran
311,id,1349,1.0000,baran
314,id,1349,1.0000,baran
315,id,300,1.0000,baran
316,id,1349,1.0000,baran
318,id,1349,1.0000,baran
322,id,1349,1.0000,baran
330,id,1349,1.0000,baran
333,id,1349,1.0000,baran
335,id,1349,1.0000,baran
338,id,1349,1.0000,baran
339,id,1349,1.0000,baran
341,id,1349,1.0000,baran
343,id,300,1.0000,baran
344,id,1349,1.0000,baran
349,id,1349,1.0000,baran
350,id,300,1.0000,baran
351,id,1349,1.0000,baran
352,id,1349,1.0000,baran
356,id,300,1.0000,baran
358,id,1349,1.0000,baran
359,id,1349,1.0000,baran
362,id,1349,1.0000,baran
363,id,1349,1.0000,baran
365,id,16,1.0000,baran
366,id,300,1.0000,baran
369,id,300,1.0000,baran
373,id,1349,1.0000,baran
374,id,300,1.0000,baran
376,id,300,1.0000,baran
379,id,1522,1.0000,baran
382,id,1349,1.0000,baran
384,id,16,1.0000,baran
386,id,1349,1.0000,baran
387,id,300,1.0000,baran
389,id,300,1.0000,baran
390,id,1000,1.0000,baran
393,id,300,1.0000,baran
394,id,1349,1.0000,baran
396,id,300,1.0000,baran
397,id,300,1.0000,baran
398,id,1349,1.0000,baran
403,id,300,1.0000,baran
404,id,1349,1.0000,baran
405,id,1349,1.0000,baran
410,id,1349,1.0000,baran
412,id,300,1.0000,baran
413,id,300,1.0000,baran
414,id,300,1.0000,baran
418,id,300,1.0000,baran
420,id,1349,1.0000,baran
421,id,300,1.0000,baran
422,id,300,1.0000,baran
425,id,1349,1.0000,baran
426,id,300,1.0000,baran
427,id,1349,1.0000,baran
428,id,1349,1.0000,baran
434,id,1349,1.0000,baran
435,id,16,1.0000,baran
437,id,300,1.0000,baran
439,id,300,1.0000,baran
443,id,1349,1.0000,baran
445,id,1349,1.0000,baran
447,id,1349,1.0000,baran
448,id,1349,1.0000,baran
450,id,1349,1.0000,baran
451,id,1349,1.0000,baran
452,id,1349,1.0000,baran
453,id,1349,1.0000,baran
454,id,1349,1.0000,baran
456,id,1349,1.0000,baran
459,id,1349,1.0000,baran
463,id,300,1.0000,baran
464,id,300,1.0000,baran
465,id,16,1.0000,baran
468,id,300,1.0000,baran
469,id,1349,1.0000,baran
471,id,1349,1.0000,baran
473,id,1349,1.0000,baran
476,id,1349,1.0000,baran
477,id,300,1.0000,baran
481,id,300,1.0000,baran
482,id,300,1.0000,baran
483,id,2160,1.0000,baran
485,id,1349,1.0000,baran
489,id,1349,1.0000,baran
495,id,1349,1.0000,baran
497,id,1349,1.0000,baran
498,id,1349,1.0000,baran
502,id,300,1.0000,baran
504,id,1349,1.0000,baran
509,id,300,1.0000,baran
510,id,1349,1.0000,baran
511,id,1349,1.0000,baran
520,id,1349,1.0000,baran
521,id,300,1.0000,baran
523,id,1349,1.0000,baran
524,id,1349,1.0000,baran
528,id,1349,1.0000,baran
530,id,1349,1.0000,baran
532,id,1349,1.0000,baran
537,id,1349,1.0000,baran
540,id,1349,1.0000,baran
542,id,1349,1.0000,baran
543,id,1349,1.0000,baran
546,id,1349,1.0000,baran
547,id,16,1.0000,baran
552,id,1349,1.0000,baran
554,id,1349,1.0000,baran
556,id,1349,1.0000,baran
557,id,1349,1.0000,baran
559,id,300,1.0000,baran
560,id,300,1.0000,baran
561,id,300,1.0000,baran
563,id,1881,1.0000,baran
564,id,1349,1.0000,baran
566,id,1349,1.0000,baran
568,id,1349,1.0000,baran
569,id,1349,1.0000,baran
573,id,1349,1.0000,baran
574,id,300,1.0000,baran
575,id,1349,1.0000,baran
582,id,1349,1.0000,baran
583,id,1349,1.0000,baran
585,id,1349,1.0000,baran
586,id,1349,1.0000,baran
588,id,1349,1.0000,baran
590,id,300,1.0000,baran
591,id,1349,1.0000,baran
592,id,1349,1.0000,baran
598,id,58,1.0000,baran
600,id,1349,1.0000,baran
601,id,300,1.0000,baran
603,id,1349,1.0000,baran
604,id,1349,1.0000,baran
607,id,1349,1.0000,baran
613,id,1349,1.0000,baran
615,id,1349,1.0000,baran
622,id,1349,1.0000,baran
623,id,1349,1.0000,baran
625,id,1349,1.0000,baran
630,id,300,1.0000,baran
632,id,300,1.0000,baran
633,id,1349,1.0000,baran
636,id,1349,1.0000,baran
637,id,1349,1.0000,baran
638,id,1349,1.0000,baran
639,id,1349,1.0000,baran
642,id,1349,1.0000,baran
643,id,300,1.0000,baran
644,id,1349,1.0000,baran
645,id,300,1.0000,baran
646,id,1349,1.0000,baran
652,id,1349,1.0000,baran
653,id,300,1.0000,baran
654,id,300,1.0000,baran
657,id,1349,1.0000,baran
658,id,1349,1.0000,baran
659,id,1349,1.0000,baran
666,id,300,1.0000,baran
668,id,1349,1.0000,baran
669,id,300,1.0000,baran
670,id,16,1.0000,baran
672,id,1349,1.0000,baran
673,id,1349,1.0000,baran
678,id,1349,1.0000,baran
679,id,16,1.0000,baran
682,id,300,1.0000,baran
683,id,1349,1.0000,baran
684,id,1349,1.0000,baran
686,id,1349,1.0000,baran
687,id,1349,1.0000,baran
688,id,1349,1.0000,baran
694,id,300,1.0000,baran
697,id,1349,1.0000,baran
698,id,1349,1.0000,baran
699,id,1349,1.0000,baran
701,id,1349,1.0000,baran
702,id,1349,1.0000,baran
703,id,1349,1.0000,baran
706,id,1349,1.0000,baran
710,id,1349,1.0000,baran
712,id,1349,1.0000,baran
713,id,1349,1.0000,baran
715,id,1349,1.0000,baran
716,id,1349,1.0000,baran
718,id,300,1.0000,baran
722,id,1349,1.0000,baran
727,id,2549,1.0000,baran
729,id,1349,1.0000,baran
730,id,1349,1.0000,baran
731,id,1349,1.0000,baran
732,id,300,1.0000,baran
733,id,16,1.0000,baran
739,id,1349,1.0000,baran
741,id,1349,1.0000,baran
742,id,1349,1.0000,baran
743,id,1349,1.0000,baran
744,id,1349,1.0000,baran
745,id,1349,1.0000,baran
747,id,1349,1.0000,baran
748,id,1349,1.0000,baran
751,id,1349,1.0000,baran
753,id,1349,1.0000,baran
754,id,300,1.0000,baran
755,id,300,1.0000,baran
758,id,1349,1.0000,baran
759,id,1349,1.0000,baran
765,id,1349,1.0000,baran
767,id,1349,1.0000,baran
768,id,300,1.0000,baran
771,id,300,1.0000,baran
773,id,1349,1.0000,baran
778,id,1349,1.0000,baran
780,id,1349,1.0000,baran
782,id,1349,1.0000,baran
783,id,1349,1.0000,baran
785,id,1349,1.0000,baran
787,id,300,1.0000,baran
788,id,1349,1.0000,baran
789,id,16,1.0000,baran
794,id,1349,1.0000,baran
796,id,300,1.0000,baran
798,id,1349,1.0000,baran
802,id,300,1.0000,baran
804,id,1349,1.0000,baran
805,id,16,1.0000,baran
807,id,1522,1.0000,baran
810,id,300,1.0000,baran
811,id,1349,1.0000,baran
814,id,1349,1.0000,baran
816,id,300,1.0000,baran
818,id,1349,1.0000,baran
819,id,1349,1.0000,baran
821,id,1349,1.0000,baran
822,id,1349,1.0000,baran
823,id,1349,1.0000,baran
827,id,1349,1.0000,baran
829,id,1349,1.0000,baran
834,id,1349,1.0000,baran
835,id,1349,1.0000,baran
836,id,1349,1.0000,baran
839,id,1349,1.0000,baran
840,id,1349,1.0000,baran
842,id,1349,1.0000,baran
845,id,300,1.0000,baran
846,id,300,1.0000,baran
850,id,300,1.0000,baran
854,id,1349,1.0000,baran
855,id,1349,1.0000,baran
858,id,1349,1.0000,baran
859,id,1349,1.0000,baran
862,id,16,1.0000,baran
863,id,1349,1.0000,baran
864,id,300,1.0000,baran
865,id,300,1.0000,baran
866,id,1349,1.0000,baran
867,id,1349,1.0000,baran
868,id,300,1.0000,baran
869,id,1349,1.0000,baran
871,id,300,1.0000,baran
872,id,1349,1.0000,baran
873,id,300,1.0000,baran
874,id,1349,1.0000,baran
875,id,1349,1.0000,baran
878,id,1349,1.0000,baran
879,id,300,1.0000,baran
880,id,1349,1.0000,baran
881,id,1349,1.0000,baran
885,id,16,1.0000,baran
892,id,1349,1.0000,baran
894,id,16,1.0000,baran
895,id,1349,1.0000,baran
896,id,300,1.0000,baran
901,id,1349,1.0000,baran
902,id,300,1.0000,baran
903,id,1349,1.0000,baran
904,id,300,1.0000,baran
905,id,300,1.0000,baran
906,id,300,1.0000,baran
909,id,1000,1.0000,baran
910,id,300,1.0000,baran
911,id,300,1.0000,baran
913,id,1349,1.0000,baran
917,id,300,1.0000,baran
918,id,1349,1.0000,baran
921,id,1349,1.0000,baran
929,id,1349,1.0000,baran
934,id,1349,1.0000,baran
935,id,1349,1.0000,baran
938,id,1349,1.0000,baran
939,id,300,1.0000,baran
941,id,1349,1.0000,baran
942,id,1349,1.0000,baran
943,id,300,1.0000,baran
948,id,1349,1.0000,baran
950,id,1349,1.0000,baran
951,id,1349,1.0000,baran
952,id,1349,1.0000,baran
953,id,300,1.0000,baran
958,id,1000,1.0000,baran
962,id,1349,1.0000,baran
963,id,300,1.0000,baran
965,id,1349,1.0000,baran
967,id,1349,1.0000,baran
969,id,1349,1.0000,baran
970,id,1349,1.0000,baran
972,id,1349,1.0000,baran
974,id,300,1.0000,baran
977,id,16,1.0000,baran
980,id,1349,1.0000,baran
981,id,1349,1.0000,baran
983,id,1349,1.0000,baran
987,id,1349,1.0000,baran
989,id,1349,1.0000,baran
990,id,300,1.0000,baran
992,id,1349,1.0000,baran
994,id,1349,1.0000,baran
996,id,1349,1.0000,baran
997,id,1349,1.0000,baran
1000,id,1349,1.0000,baran
1002,id,1349,1.0000,baran
1003,id,1349,1.0000,baran
1005,id,300,1.0000,baran
1008,id,300,1.0000,baran
1009,id,16,1.0000,baran
1017,id,1349,1.0000,baran
1019,id,1349,1.0000,baran
1021,id,300,1.0000,baran
1022,id,300,1.0000,baran
1023,id,1349,1.0000,baran
1024,id,1349,1.0000,baran
1027,id,1349,1.0000,baran
1029,id,1349,1.0000,baran
1030,id,300,1.0000,baran
1036,id,1349,1.0000,baran
1038,id,1349,1.0000,baran
1040,id,300,1.0000,baran
1042,id,1349,1.0000,baran
1043,id,1349,1.0000,baran
1045,id,1349,1.0000,baran
1046,id,1349,1.0000,baran
1048,id,1349,1.0000,baran
1049,id,1349,1.0000,baran
1051,id,1349,1.0000,baran
1052,id,1349,1.0000,baran
1053,id,300,1.0000,baran
1055,id,1349,1.0000,baran
1057,id,300,1.0000,baran
1058,id,1349,1.0000,baran
1059,id,300,1.0000,baran
1060,id,1349,1.0000,baran
1061,id,1349,1.0000,baran
1064,id,1349,1.0000,baran
1065,id,1349,1.0000,baran
1067,id,1349,1.0000,baran
1068,id,1349,1.0000,baran
1069,id,300,1.0000,baran
1072,id,1349,1.0000,baran
1080,id,300,1.0000,baran
1084,id,300,1.0000,baran
1087,id,1349,1.0000,baran
1095,id,1349,1.0000,baran
1096,id,1349,1.0000,baran
1097,id,1349,1.0000,baran
1100,id,300,1.0000,baran
1103,id,1349,1.0000,baran
1104,id,1349,1.0000,baran
1105,id,1349,1.0000,baran
1107,id,1349,1.0000,baran
1108,id,1349,1.0000,baran
1113,id,1349,1.0000,baran
1114,id,1349,1.0000,baran
1116,id,553,1.0000,baran
1121,id,300,1.0000,baran
1123,id,1349,1.0000,baran
1126,id,1349,1.0000,baran
1127,id,300,1.0000,baran
1128,id,1349,1.0000,baran
1129,id,300,1.0000,baran
1130,id,1349,1.0000,baran
1132,id,1349,1.0000,baran
1135,id,1349,1.0000,baran
1137,id,1349,1.0000,baran
1139,id,1349,1.0000,baran
1140,id,1349,1.0000,baran
1143,id,1349,1.0000,baran
1144,id,300,1.0000,baran
1145,id,1349,1.0000,baran
1146,id,16,1.0000,baran
1149,id,1349,1.0000,baran
1152,id,1349,1.0000,baran
1155,id,1349,1.0000,baran
1156,id,1349,1.0000,baran
1157,id,16,1.0000,baran
1158,id,1349,1.0000,baran
1160,id,1349,1.0000,baran
1161,id,1349,1.0000,baran
1162,id,1349,1.0000,baran
1164,id,1349,1.0000,baran
1165,id,1349,1.0000,baran
1166,id,1349,1.0000,baran
1167,id,1349,1.0000,baran
1168,id,300,1.0000,baran
1169,id,1349,1.0000,baran
1171,id,1349,1.0000,baran
1172,id,1349,1.0000,baran
1173,id,1349,1.0000,baran
1174,id,1349,1.0000,baran
1175,id,1349,1.0000,baran
1176,id,1349,1.0000,baran
1177,id,300,1.0000,baran
1179,id,300,1.0000,baran
1181,id,300,1.0000,baran
1182,id,1349,1.0000,baran
1183,id,1349,1.0000,baran
1184,id,1349,1.0000,baran
1186,id,300,1.0000,baran
1190,id,1349,1.0000,baran
1193,id,300,1.0000,baran
1195,id,1349,1.0000,baran
1196,id,1349,1.0000,baran
1197,id,1349,1.0000,baran
1198,id,1349,1.0000,baran
1200,id,1349,1.0000,baran
1202,id,1349,1.0000,baran
1203,id,1349,1.0000,baran
1207,id,1349,1.0000,baran
1211,id,1349,1.0000,baran
1212,id,300,1.0000,baran
1213,id,1349,1.0000,baran
1216,id,300,1.0000,baran
1219,id,300,1.0000,baran
1220,id,1349,1.0000,baran
1226,id,1349,1.0000,baran
1229,id,300,1.0000,baran
1232,id,300,1.0000,baran
1233,id,1349,1.0000,baran
1235,id,1349,1.0000,baran
1239,id,1349,1.0000,baran
1243,id,1349,1.0000,baran
1244,id,1349,1.0000,baran
1248,id,300,1.0000,baran
1251,id,1349,1.0000,baran
1254,id,1349,1.0000,baran
1257,id,1349,1.0000,baran
1258,id,1349,1.0000,baran
1259,id,1349,1.0000,baran
1261,id,1349,1.0000,baran
1264,id,300,1.0000,baran
1265,id,1349,1.0000,baran
1266,id,300,1.0000,baran
1267,id,16,1.0000,baran
1269,id,1349,1.0000,baran
1270,id,1349,1.0000,baran
1271,id,300,1.0000,baran
1273,id,300,1.0000,baran
1274,id,1349,1.0000,baran
1275,id,1349,1.0000,baran
1276,id,1349,1.0000,baran
1277,id,1349,1.0000,baran
1278,id,300,1.0000,baran
1279,id,1349,1.0000,baran
1281,id,1349,1.0000,baran
1283,id,300,1.0000,baran
1289,id,300,1.0000,baran
1290,id,300,1.0000,baran
1291,id,1349,1.0000,baran
1292,id,1349,1.0000,baran
1294,id,1349,1.0000,baran
1296,id,300,1.0000,baran
1297,id,1349,1.0000,baran
1298,id,1349,1.0000,baran
1300,id,41,1.0000,baran
1302,id,1349,1.0000,baran
1305,id,1349,1.0000,baran
1307,id,300,1.0000,baran
1308,id,547,1.0000,baran
1309,id,1349,1.0000,baran
1310,id,1349,1.0000,baran
1311,id,1349,1.0000,baran
1312,id,1349,1.0000,baran
1313,id,1349,1.0000,baran
1314,id,1349,1.0000,baran
1316,id,1349,1.0000,baran
1317,id,1349,1.0000,baran
1319,id,1349,1.0000,baran
1321,id,300,1.0000,baran
1322,id,1349,1.0000,baran
1324,id,1349,1.0000,baran
1325,id,1349,1.0000,baran
1327,id,300,1.0000,baran
1333,id,1349,1.0000,baran
1334,id,300,1.0000,baran
1338,id,1349,1.0000,baran
1341,id,1349,1.0000,baran
1343,id,1349,1.0000,baran
1344,id,300,1.0000,baran
1345,id,16,1.0000,baran
1347,id,300,1.0000,baran
1350,id,300,1.0000,baran
1351,id,1349,1.0000,baran
1353,id,300,1.0000,baran
1356,id,300,1.0000,baran
1357,id,1349,1.0000,baran
1358,id,1349,1.0000,baran
1359,id,300,1.0000,baran
1361,id,1349,1.0000,baran
1362,id,1349,1.0000,baran
1363,id,1349,1.0000,baran
1364,id,1349,1.0000,baran
1367,id,300,1.0000,baran
1368,id,1349,1.0000,baran
1371,id,1349,1.0000,baran
1373,id,1349,1.0000,baran
1374,id,300,1.0000,baran
1376,id,16,1.0000,baran
1377,id,1349,1.0000,baran
1380,id,300,1.0000,baran
1382,id,1349,1.0000,baran
1383,id,1349,1.0000,baran
1385,id,1349,1.0000,baran
1386,id,1349,1.0000,baran
1387,id,1349,1.0000,baran
1390,id,1349,1.0000,baran
1391,id,1349,1.0000,baran
1393,id,1349,1.0000,baran
1394,id,300,1.0000,baran
1397,id,16,1.0000,baran
1399,id,300,1.0000,baran
1403,id,1349,1.0000,baran
1405,id,1349,1.0000,baran
1406,id,1349,1.0000,baran
1408,id,1349,1.0000,baran
1409,id,300,1.0000,baran
1410,id,1349,1.0000,baran
1411,id,1349,1.0000,baran
1417,id,1349,1.0000,baran
1423,id,1349,1.0000,baran
1424,id,1349,1.0000,baran
1425,id,1349,1.0000,baran
1426,id,300,1.0000,baran
1427,id,1349,1.0000,baran
1428,id,1349,1.0000,baran
1432,id,1349,1.0000,baran
1434,id,1349,1.0000,baran
1438,id,300,1.0000,baran
1439,id,300,1.0000,baran
1444,id,1349,1.0000,baran
1446,id,1349,1.0000,baran
1447,id,1349,1.0000,baran
1450,id,300,1.0000,baran
1451,id,1349,1.0000,baran
1452,id,1349,1.0000,baran
1454,id,1349,1.0000,baran
1456,id,1349,1.0000,baran
1457,id,8,1.0000,baran
1458,id,1349,1.0000,baran
1462,id,1349,1.0000,baran
1463,id,1349,1.0000,baran
1465,id,1349,1.0000,baran
1466,id,1349,1.0000,baran
1468,id,1349,1.0000,baran
1469,id,1349,1.0000,baran
1471,id,1349,1.0000,baran
1474,id,16,1.0000,baran
1475,id,16,1.0000,baran
1479,id,1349,1.0000,baran
1481,id,1349,1.0000,baran
1482,id,300,1.0000,baran
1483,id,1349,1.0000,baran
1486,id,1349,1.0000,baran
1487,id,300,1.0000,baran
1488,id,1349,1.0000,baran
1489,id,1349,1.0000,baran
1492,id,1349,1.0000,baran
1494,id,1349,1.0000,baran
1496,id,1349,1.0000,baran
1498,id,1349,1.0000,baran
1500,id,1349,1.0000,baran
1501,id,1349,1.0000,baran
1503,id,1349,1.0000,baran
1504,id,300,1.0000,baran
1506,id,1349,1.0000,baran
1507,id,300,1.0000,baran
1509,id,300,1.0000,baran
1511,id,1349,1.0000,baran
1514,id,1349,1.0000,baran
1516,id,1349,1.0000,baran
1520,id,300,1.0000,baran
1522,id,300,1.0000,baran
1523,id,300,1.0000,baran
1526,id,1349,1.0000,baran
1527,id,1349,1.0000,baran
1537,id,300,1.0000,baran
1538,id,1349,1.0000,baran
1541,id,1349,1.0000,baran
1542,id,1349,1.0000,baran
1543,id,300,1.0000,baran
1546,id,1349,1.0000,baran
1549,id,1349,1.0000,baran
1550,id,335,1.0000,baran
1552,id,300,1.0000,baran
1553,id,1349,1.0000,baran
1555,id,300,1.0000,baran
1556,id,16,1.0000,baran
1557,id,300,1.0000,baran
1560,id,1349,1.0000,baran
1566,id,300,1.0000,baran
1567,id,1349,1.0000,baran
1570,id,1349,1.0000,baran
1571,id,1349,1.0000,baran
1572,id,300,1.0000,baran
1573,id,16,1.0000,baran
1575,id,300,1.0000,baran
1576,id,300,1.0000,baran
1579,id,8,1.0000,baran
1581,id,300,1.0000,baran
1582,id,1349,1.0000,baran
1586,id,1349,1.0000,baran
1589,id,1349,1.0000,baran
1595,id,300,1.0000,baran
1596,id,1349,1.0000,baran
1600,id,1349,1.0000,baran
1604,id,1349,1.0000,baran
1607,id,300,1.0000,baran
1608,id,1349,1.0000,baran
1609,id,1349,1.0000,baran
1610,id,1349,1.0000,baran
1618,id,300,1.0000,baran
1620,id,1349,1.0000,baran
1621,id,300,1.0000,baran
1622,id,2238,1.0000,baran
1629,id,300,1.0000,baran
1630,id,300,1.0000,baran
1632,id,1349,1.0000,baran
1633,id,1349,1.0000,baran
1634,id,1349,1.0000,baran
1635,id,1349,1.0000,baran
1636,id,300,1.0000,baran
1642,id,1349,1.0000,baran
1645,id,1349,1.0000,baran
1648,id,1349,1.0000,baran
1650,id,1349,1.0000,baran
1651,id,8,1.0000,baran
1655,id,1349,1.0000,baran
1660,id,1349,1.0000,baran
1661,id,300,1.0000,baran
1662,id,1349,1.0000,baran
1665,id,300,1.0000,baran
1666,id,16,1.0000,baran
1667,id,1349,1.0000,baran
1668,id,1349,1.0000,baran
1671,id,1349,1.0000,baran
1673,id,1349,1.0000,baran
1675,id,1349,1.0000,baran
1676,id,1349,1.0000,baran
1677,id,1349,1.0000,baran
1678,id,300,1.0000,baran
1679,id,1349,1.0000,baran
1680,id,1349,1.0000,baran
1681,id,1349,1.0000,baran
1682,id,1349,1.0000,baran
1685,id,1349,1.0000,baran
1686,id,300,1.0000,baran
1687,id,300,1.0000,baran
1690,id,1349,1.0000,baran
1695,id,16,1.0000,baran
1697,id,300,1.0000,baran
1700,id,1349,1.0000,baran
1705,id,1349,1.0000,baran
1707,id,1349,1.0000,baran
1708,id,300,1.0000,baran
1709,id,1349,1.0000,baran
1711,id,300,1.0000,baran
1713,id,300,1.0000,baran
1716,id,1349,1.0000,baran
1719,id,1349,1.0000,baran
1721,id,16,1.0000,baran
1723,id,1349,1.0000,baran
1724,id,1349,1.0000,baran
1725,id,300,1.0000,baran
1729,id,1349,1.0000,baran
1730,id,1349,1.0000,baran
1732,id,1349,1.0000,baran
1733,id,1349,1.0000,baran
1735,id,300,1.0000,baran
1741,id,1349,1.0000,baran
1746,id,1349,1.0000,baran
1748,id,1349,1.0000,baran
1750,id,300,1.0000,baran
1751,id,16,1.0000,baran
1752,id,1349,1.0000,baran
1755,id,1349,1.0000,baran
1757,id,1349,1.0000,baran
1758,id,1349,1.0000,baran
1759,id,300,1.0000,baran
1760,id,300,1.0000,baran
1762,id,1349,1.0000,baran
1764,id,1349,1.0000,baran
1766,id,1349,1.0000,baran
1767,id,1349,1.0000,baran
1771,id,1349,1.0000,baran
1772,id,1349,1.0000,baran
1773,id,1349,1.0000,baran
1774,id,300,1.0000,baran
1776,id,1349,1.0000,baran
1777,id,1349,1.0000,baran
1778,id,1349,1.0000,baran
1785,id,1349,1.0000,baran
1786,id,1349,1.0000,baran
1787,id,1349,1.0000,baran
1789,id,300,1.0000,baran
1791,id,1349,1.0000,baran
1792,id,300,1.0000,baran
1794,id,300,1.0000,baran
1796,id,1349,1.0000,baran
1798,id,1349,1.0000,baran
1801,id,1349,1.0000,baran
1803,id,1349,1.0000,baran
1805,id,300,1.0000,baran
1807,id,1349,1.0000,baran
1808,id,1349,1.0000,baran
1811,id,1349,1.0000,baran
1812,id,1349,1.0000,baran
1813,id,1349,1.0000,baran
1815,id,1349,1.0000,baran
1816,id,300,1.0000,baran
1817,id,1349,1.0000,baran
1818,id,300,1.0000,baran
1819,id,300,1.0000,baran
1820,id,1349,1.0000,baran
1821,id,1349,1.0000,baran
1822,id,1349,1.0000,baran
1823,id,300,1.0000,baran
1825,id,1349,1.0000,baran
1826,id,1349,1.0000,baran
1827,id,1349,1.0000,baran
1829,id,1349,1.0000,baran
1833,id,300,1.0000,baran
1837,id,1349,1.0000,baran
1838,id,1349,1.0000,baran
1839,id,1349,1.0000,baran
1840,id,300,1.0000,baran
1841,id,1349,1.0000,baran
1842,id,1349,1.0000,baran
1847,id,1349,1.0000,baran
1854,id,1349,1.0000,baran
1855,id,1349,1.0000,baran
1856,id,300,1.0000,baran
1857,id,1349,1.0000,baran
1859,id,8,1.0000,baran
1861,id,1349,1.0000,baran
1864,id,16,1.0000,baran
1869,id,300,1.0000,baran
1870,id,1349,1.0000,baran
